FaultID,TurbineID,FaultDate,FaultCode,Severity
4464,146,2025-05-08,GBX101,Low
4465,88,2025-12-08,BRK501,High
4466,69,2025-12-13,GEN401,Medium
4467,84,2025-09-28,BRK501,Medium
4468,128,2025-04-13,SNS205,Critical
4469,113,2025-02-21,BRK501,Medium
4470,36,2025-07-19,BLD301,High
4471,135,2025-02-12,GBX101,Low
4472,54,2025-01-27,SNS205,Low
4473,27,2025-05-25,SNS205,Critical
4474,79,2025-11-24,GEN401,Critical
4475,144,2025-01-03,BRK501,Critical
4476,126,2025-12-24,BRK501,Low
4477,33,2025-02-27,GBX101,Medium
4478,105,2025-08-02,GEN401,Critical
4479,126,2025-02-14,BLD301,Medium
4480,104,2025-11-13,GBX101,Medium
4481,133,2025-11-11,BRK501,High
4482,27,2025-06-04,SNS205,Low
4483,40,2025-03-01,BRK501,Low
4484,48,2025-08-31,GEN401,Low
4485,22,2025-06-30,BLD301,High
4486,61,2025-04-19,GBX101,Medium
4487,29,2025-11-25,GBX101,Critical
4488,105,2025-06-02,GBX101,High
4489,91,2025-07-29,GBX101,Critical
4490,117,2025-03-06,GEN401,Medium
4491,65,2025-02-18,SNS205,High
4492,77,2025-08-02,SNS205,Low
4493,138,2025-12-22,GEN401,Low
4494,87,2025-02-18,BLD301,Low
4495,88,2025-01-18,SNS205,High
4496,6,2025-12-24,BRK501,Medium
4497,25,2025-08-27,GEN401,Critical
4498,124,2025-01-08,BLD301,Critical
4499,99,2025-12-30,GBX101,Critical
4500,143,2025-02-08,GBX101,High
4501,126,2025-07-28,SNS205,Low
4502,104,2025-04-12,GBX101,Low
4503,16,2025-05-10,BRK501,High
4504,48,2025-02-18,GEN401,Critical
4505,30,2025-08-18,SNS205,High
4506,68,2025-12-26,GBX101,Medium
4507,82,2025-11-23,GBX101,Critical
4508,129,2025-06-10,GEN401,High
4509,125,2025-06-07,SNS205,Low
4510,45,2025-09-03,BLD301,Critical
4511,33,2025-10-12,BLD301,High
4512,74,2025-12-28,BRK501,Critical
4513,148,2025-03-29,BRK501,Medium
4514,30,2025-12-02,GBX101,High
4515,37,2025-01-31,GEN401,Low
4516,32,2025-01-21,BRK501,Critical
4517,4,2025-09-11,SNS205,Low
4518,1,2025-06-25,GBX101,Critical
4519,37,2025-11-22,GBX101,Critical
4520,52,2025-01-07,SNS205,Medium
4521,145,2025-01-26,BLD301,Critical
4522,118,2025-04-12,GEN401,Low
4523,20,2025-01-04,GEN401,Medium
4524,104,2025-08-18,BLD301,High
4525,128,2025-03-21,GEN401,Critical
4526,106,2025-02-16,BLD301,Low
4527,111,2025-08-07,BLD301,Medium
4528,7,2025-10-12,GEN401,Medium
4529,135,2025-07-23,BRK501,High
4530,63,2025-10-07,GBX101,Medium
4531,120,2025-02-18,GEN401,Low
4532,75,2025-03-26,BLD301,Critical
4533,44,2025-10-17,BLD301,Medium
4534,7,2025-04-06,BRK501,Low
4535,37,2025-12-09,BRK501,Medium
4536,99,2025-10-30,GEN401,Medium
4537,25,2025-05-22,BRK501,High
4538,50,2025-08-25,SNS205,Low
4539,69,2025-08-15,GEN401,Critical
4540,78,2025-06-28,BRK501,Medium
4541,71,2025-06-18,BRK501,Low
4542,10,2025-03-26,GBX101,Low
4543,2,2025-03-14,SNS205,Low
4544,98,2025-01-15,GBX101,Medium
4545,100,2025-04-16,SNS205,Critical
4546,83,2025-11-15,BLD301,High
4547,83,2025-05-15,BRK501,Critical
4548,126,2025-12-27,GBX101,Critical
4549,6,2025-12-26,GBX101,Low
4550,40,2025-02-11,GEN401,Medium
4551,127,2025-11-09,BLD301,Low
4552,43,2025-12-08,GEN401,Critical
4553,143,2025-02-19,BRK501,Medium
4554,135,2025-06-08,GBX101,Critical
4555,139,2025-09-07,GBX101,Critical
4556,21,2025-09-25,SNS205,Medium
4557,144,2025-08-14,SNS205,Critical
4558,26,2025-09-14,BLD301,High
4559,148,2025-05-17,GBX101,Critical
4560,9,2025-07-07,GBX101,High
4561,39,2025-04-16,GBX101,Medium
4562,20,2025-01-21,GBX101,Critical
4563,13,2025-11-26,SNS205,Critical
4564,86,2025-06-15,GEN401,Medium
4565,126,2025-07-20,GBX101,Medium
4566,63,2025-01-19,GBX101,Medium
4567,121,2025-11-28,GBX101,Critical
4568,75,2025-07-15,BRK501,High
4569,141,2025-05-10,BLD301,Medium
4570,35,2025-07-18,BRK501,Medium
4571,119,2025-10-17,GBX101,Medium
4572,7,2025-06-17,BLD301,Medium
4573,68,2025-08-08,SNS205,Medium
4574,33,2025-05-26,GBX101,High
4575,115,2025-07-27,BLD301,High
4576,55,2025-04-08,BRK501,Low
4577,68,2025-10-21,GEN401,Medium
4578,114,2025-08-11,GEN401,Medium
4579,39,2025-03-13,SNS205,High
4580,18,2025-08-23,SNS205,Critical
4581,104,2025-08-13,BRK501,Critical
4582,6,2025-10-21,GEN401,Critical
4583,106,2025-02-11,GEN401,Medium
4584,140,2025-11-14,GEN401,Critical
4585,106,2025-01-02,GEN401,Low
4586,38,2025-09-30,BRK501,Low
4587,110,2025-10-26,SNS205,High
4588,105,2025-12-29,BRK501,High
4589,25,2025-01-09,GBX101,Low
4590,68,2025-10-16,BRK501,Low
4591,130,2025-04-04,BRK501,Critical
4592,59,2025-12-31,BLD301,Medium
4593,21,2025-10-08,SNS205,Critical
4594,74,2025-10-31,BRK501,Medium
4595,113,2025-09-18,GBX101,High
4596,13,2025-02-07,SNS205,Medium
4597,67,2025-09-24,GBX101,Medium
4598,144,2025-02-02,SNS205,Critical
4599,80,2025-11-03,BLD301,Medium
4600,64,2025-01-28,BLD301,Critical
4601,117,2025-11-15,BRK501,Critical
4602,66,2025-02-02,GBX101,Critical
4603,6,2025-02-28,SNS205,High
4604,5,2025-08-17,GEN401,Critical
4605,75,2025-11-25,SNS205,Critical
4606,139,2025-10-16,SNS205,Critical
4607,142,2025-11-03,BLD301,Low
4608,106,2025-03-16,BLD301,High
4609,117,2025-02-11,SNS205,Medium
4610,4,2025-12-25,GEN401,Medium
4611,118,2025-02-20,BRK501,Medium
4612,91,2025-01-11,BRK501,Low
4613,38,2025-09-01,GBX101,Critical
4614,91,2025-05-12,BRK501,Low
4615,47,2025-12-18,SNS205,Medium
4616,76,2025-01-18,BRK501,Low
4617,62,2025-12-16,GEN401,Medium
4618,60,2025-10-24,BLD301,Critical
4619,104,2025-02-10,BRK501,Low
4620,45,2025-05-27,SNS205,Medium
4621,65,2025-08-07,GBX101,Critical
4622,102,2025-08-27,BRK501,High
4623,110,2025-02-14,GEN401,Low
4624,107,2025-10-11,SNS205,Low
4625,120,2025-05-27,BLD301,High
4626,3,2025-02-25,GBX101,Low
4627,74,2025-10-10,GBX101,Medium
4628,120,2025-10-19,GEN401,Medium
4629,90,2025-08-03,GEN401,Low
4630,89,2025-12-27,SNS205,Low
4631,62,2025-03-07,GBX101,Low
4632,113,2025-08-11,BRK501,Medium
4633,25,2025-05-19,GEN401,Low
4634,58,2025-02-04,BRK501,Medium
4635,25,2025-10-21,BRK501,Critical
4636,76,2025-12-25,BRK501,Low
4637,11,2025-03-27,BLD301,High
4638,37,2025-04-11,SNS205,Medium
4639,118,2025-06-18,GEN401,Critical
4640,114,2025-04-09,GEN401,High
4641,72,2025-08-04,BLD301,Low
4642,50,2025-09-11,GBX101,Low
4643,25,2025-11-12,SNS205,Low
4644,51,2025-12-04,SNS205,Critical
4645,148,2025-03-26,SNS205,Low
4646,99,2025-05-14,BRK501,Medium
4647,142,2025-02-05,GEN401,Medium
4648,92,2025-05-05,BRK501,High
4649,5,2025-08-23,GBX101,Critical
4650,65,2025-08-25,GEN401,Critical
4651,19,2025-01-26,SNS205,High
4652,111,2025-02-17,BRK501,Low
4653,38,2025-10-13,BLD301,Low
4654,129,2025-12-09,SNS205,High
4655,89,2025-10-22,GEN401,Medium
4656,52,2025-07-31,BLD301,Medium
4657,117,2025-10-16,GEN401,Medium
4658,42,2025-03-12,BRK501,Medium
4659,111,2025-06-05,GEN401,High
4660,57,2025-11-17,GBX101,Critical
4661,61,2025-12-20,GBX101,Critical
4662,53,2025-05-24,SNS205,High
4663,114,2025-09-10,GEN401,Medium
4664,114,2025-10-11,GEN401,Medium
4665,66,2025-02-23,BRK501,Medium
4666,70,2025-06-23,GEN401,High
4667,120,2025-05-05,BLD301,Low
4668,17,2025-02-11,GEN401,High
4669,139,2025-05-19,BRK501,Critical
4670,19,2025-10-11,GBX101,Critical
4671,133,2025-01-02,GEN401,Medium
4672,23,2025-06-09,SNS205,Low
4673,45,2025-10-26,GBX101,Medium
4674,45,2025-04-03,SNS205,Critical
4675,150,2025-04-20,SNS205,Medium
4676,93,2025-04-06,BLD301,Low
4677,10,2025-08-31,SNS205,High
4678,55,2025-04-16,GBX101,Low
4679,133,2025-07-26,BLD301,Critical
4680,62,2025-05-21,GEN401,High
4681,57,2025-11-20,GBX101,Critical
4682,91,2025-07-03,SNS205,High
4683,130,2025-09-13,BRK501,Critical
4684,103,2025-05-11,GEN401,Low
4685,138,2025-08-14,SNS205,Medium
4686,80,2025-03-06,BLD301,High
4687,52,2025-12-14,BRK501,Low
4688,134,2025-09-03,BLD301,Medium
4689,145,2025-09-14,GBX101,High
4690,48,2025-08-14,BLD301,Medium
4691,86,2025-02-27,GEN401,Low
4692,57,2025-08-24,BLD301,Critical
4693,116,2025-09-13,SNS205,Critical
4694,82,2025-11-10,BRK501,High
4695,19,2025-01-21,BRK501,High
4696,33,2025-01-10,GEN401,Medium
4697,22,2025-12-17,SNS205,High
4698,87,2025-07-05,BLD301,Critical
4699,143,2025-10-09,GBX101,High
4700,33,2025-11-21,BRK501,Critical
4701,46,2025-03-08,GBX101,Low
4702,28,2025-09-01,SNS205,Critical
4703,26,2025-05-31,GEN401,Low
4704,6,2025-09-02,BLD301,Medium
4705,120,2025-10-07,BLD301,High
4706,40,2025-09-20,SNS205,High
4707,138,2025-11-25,BLD301,High
4708,141,2025-12-19,GEN401,High
4709,69,2025-08-22,SNS205,Medium
4710,23,2025-11-13,SNS205,Low
4711,23,2025-08-01,GEN401,Critical
4712,63,2025-04-06,GEN401,Medium
4713,32,2025-04-02,GEN401,Medium
4714,67,2025-10-13,SNS205,High
4715,11,2025-06-24,SNS205,Low
4716,44,2025-03-03,SNS205,High
4717,131,2025-08-16,GBX101,Medium
4718,119,2025-05-16,GEN401,Low
4719,17,2025-06-06,GBX101,High
4720,57,2025-06-15,GEN401,Low
4721,111,2025-01-24,BLD301,High
4722,70,2025-09-08,GBX101,Medium
4723,88,2025-12-17,BLD301,Critical
4724,113,2025-03-04,GBX101,Medium
4725,93,2025-10-13,BLD301,Critical
4726,142,2025-12-21,GBX101,Low
4727,90,2025-04-06,BLD301,Low
4728,68,2025-09-22,GEN401,Low
4729,107,2025-04-15,GBX101,Critical
4730,87,2025-05-03,GEN401,Medium
4731,68,2025-10-08,GBX101,Low
4732,53,2025-11-25,BLD301,Low
4733,149,2025-04-07,BLD301,High
4734,28,2025-06-19,BRK501,Low
4735,113,2025-09-26,GBX101,Medium
4736,15,2025-07-10,BRK501,Critical
4737,15,2025-08-29,SNS205,Critical
4738,115,2025-03-10,SNS205,Low
4739,103,2025-05-02,BLD301,Critical
4740,127,2025-12-27,BRK501,High
4741,58,2025-09-19,GBX101,Medium
4742,125,2025-04-28,BRK501,Low
4743,11,2025-03-09,BLD301,Critical
4744,123,2025-05-24,BLD301,Low
4745,137,2025-02-08,BLD301,High
4746,44,2025-08-07,BRK501,High
4747,16,2025-07-12,GBX101,Medium
4748,140,2025-03-14,GEN401,Critical
4749,20,2025-05-06,BRK501,Critical
4750,83,2025-10-29,GBX101,Medium
4751,126,2025-12-20,GEN401,High
4752,96,2025-10-22,BLD301,Medium
4753,84,2025-07-01,SNS205,Medium
4754,108,2025-01-30,BLD301,Critical
4755,72,2025-12-21,GEN401,Medium
4756,5,2025-01-24,GEN401,Critical
4757,5,2025-07-11,SNS205,Critical
4758,40,2025-08-12,GEN401,Low
4759,135,2025-08-13,BLD301,Low
4760,41,2025-08-03,SNS205,Medium
4761,39,2025-07-21,SNS205,Medium
4762,88,2025-11-28,GBX101,High
4763,115,2025-10-13,SNS205,Medium
4764,87,2025-07-20,BRK501,Medium
4765,102,2025-10-01,BLD301,High
4766,117,2025-12-22,BRK501,Critical
4767,108,2025-07-20,BRK501,Low
4768,96,2025-11-19,GBX101,High
4769,107,2025-04-30,BRK501,Low
4770,103,2025-07-15,BLD301,Low
4771,114,2025-07-09,SNS205,High
4772,1,2025-01-23,BLD301,High
4773,120,2025-03-28,BRK501,Medium
4774,50,2025-10-02,GBX101,Low
4775,102,2025-12-01,GEN401,Medium
4776,15,2025-11-17,GBX101,Critical
4777,93,2025-04-22,BLD301,High
4778,144,2025-01-01,BRK501,High
4779,3,2025-08-21,GBX101,High
4780,23,2025-02-24,SNS205,Medium
4781,121,2025-11-11,GBX101,High
4782,14,2025-08-08,GEN401,Critical
4783,41,2025-10-18,GBX101,Low
4784,128,2025-01-17,BRK501,Low
4785,133,2025-07-01,SNS205,Low
4786,12,2025-09-13,GBX101,High
4787,99,2025-07-26,BLD301,High
4788,137,2025-04-10,SNS205,Low
4789,71,2025-11-14,BRK501,Critical
4790,127,2025-08-29,GEN401,Critical
4791,8,2025-01-26,GEN401,Low
4792,16,2025-02-01,GBX101,Low
4793,112,2025-05-02,SNS205,Critical
4794,43,2025-10-08,BRK501,Critical
4795,94,2025-04-06,GBX101,Low
4796,75,2025-01-24,GBX101,Medium
4797,16,2025-10-02,GBX101,High
4798,17,2025-07-21,BLD301,High
4799,139,2025-10-17,SNS205,High
4800,10,2025-07-19,SNS205,High
4801,47,2025-10-04,BLD301,High
4802,107,2025-04-01,SNS205,High
4803,10,2025-07-08,GBX101,Low
4804,97,2025-06-04,SNS205,Critical
4805,111,2025-07-10,BRK501,Critical
4806,51,2025-04-30,BLD301,Critical
4807,15,2025-01-02,GBX101,Critical
4808,48,2025-12-23,BLD301,High
4809,14,2025-08-17,BLD301,Low
4810,46,2025-12-24,BLD301,High
4811,58,2025-02-04,GBX101,Low
4812,32,2025-07-27,BRK501,Critical
4813,90,2025-08-25,BLD301,Medium
4814,109,2025-04-07,GBX101,Medium
4815,55,2025-02-25,GBX101,Medium
4816,12,2025-04-25,BRK501,High
4817,36,2025-06-05,GBX101,High
4818,12,2025-09-03,SNS205,Medium
4819,22,2025-05-03,BRK501,Low
4820,73,2025-06-27,GEN401,Critical
4821,2,2025-06-12,GBX101,Medium
4822,56,2025-06-09,BLD301,High
4823,54,2025-06-02,SNS205,Medium
4824,93,2025-10-13,BLD301,Medium
4825,89,2025-05-19,GEN401,Critical
4826,42,2025-07-25,BLD301,Critical
4827,72,2025-11-13,GBX101,Low
4828,112,2025-11-13,GEN401,High
4829,33,2025-09-12,BRK501,Low
4830,97,2025-05-06,BRK501,Low
4831,73,2025-03-24,BRK501,Medium
4832,144,2025-07-19,GBX101,High
4833,4,2025-09-23,GEN401,High
4834,124,2025-10-13,GBX101,High
4835,112,2025-11-11,GEN401,High
4836,4,2025-07-26,GEN401,Critical
4837,146,2025-03-18,GBX101,High
4838,3,2025-03-06,BLD301,Critical
4839,134,2025-04-30,BRK501,Critical
4840,18,2025-11-03,GEN401,High
4841,31,2025-06-15,GEN401,Medium
4842,21,2025-03-07,GBX101,Medium
4843,42,2025-01-13,BLD301,Critical
4844,76,2025-03-01,BRK501,Low
4845,73,2025-06-08,BRK501,Medium
4846,32,2025-08-28,BLD301,High
4847,37,2025-12-25,SNS205,Low
4848,102,2025-05-07,GBX101,Critical
4849,126,2025-02-26,BRK501,Low
4850,135,2025-03-13,GEN401,High
4851,55,2025-07-24,GBX101,High
4852,56,2025-10-02,GBX101,Low
4853,38,2025-10-17,SNS205,Medium
4854,18,2025-07-19,GBX101,Medium
4855,41,2025-08-06,GEN401,Medium
4856,26,2025-06-27,BRK501,Low
4857,150,2025-11-01,BLD301,Critical
4858,137,2025-03-24,BLD301,High
4859,104,2025-04-27,GBX101,High
4860,110,2025-03-30,GEN401,Low
4861,122,2025-02-25,GBX101,Critical
4862,69,2025-11-21,BRK501,Medium
4863,32,2025-01-16,SNS205,Critical
4864,97,2025-02-08,GBX101,Low
4865,19,2025-11-06,SNS205,High
4866,89,2025-07-16,SNS205,Low
4867,87,2025-10-04,SNS205,High
4868,47,2025-08-21,SNS205,Medium
4869,33,2025-05-19,BRK501,Low
4870,17,2025-06-08,GBX101,Critical
4871,37,2025-10-11,SNS205,Medium
4872,42,2025-01-31,SNS205,Low
4873,137,2025-01-05,BRK501,Medium
4874,91,2025-10-10,BRK501,High
4875,45,2025-12-31,GEN401,Low
4876,80,2025-11-23,SNS205,Critical
4877,32,2025-06-13,SNS205,Medium
4878,85,2025-11-19,SNS205,Critical
4879,96,2025-05-29,GBX101,High
4880,21,2025-01-29,BLD301,Low
4881,127,2025-02-02,SNS205,Low
4882,42,2025-05-22,GEN401,Medium
4883,47,2025-04-21,BLD301,Medium
4884,60,2025-03-24,GBX101,Medium
4885,16,2025-02-22,BLD301,Low
4886,12,2025-12-08,GBX101,High
4887,121,2025-08-15,BRK501,High
4888,145,2025-07-26,SNS205,Critical
4889,63,2025-08-07,GBX101,High
4890,19,2025-10-19,SNS205,Low
4891,102,2025-06-03,SNS205,Critical
4892,21,2025-09-01,SNS205,Critical
4893,123,2025-08-14,BRK501,Critical
4894,97,2025-10-26,BLD301,Low
4895,148,2025-11-12,GBX101,Low
4896,85,2025-05-18,GEN401,High
4897,30,2025-02-13,SNS205,Critical
4898,80,2025-11-04,GEN401,High
4899,126,2025-05-01,GBX101,Low
4900,74,2025-10-04,GBX101,Low
4901,107,2025-04-04,SNS205,High
4902,122,2025-09-05,GBX101,Low
4903,27,2025-02-14,BLD301,Low
4904,6,2025-03-10,GEN401,High
4905,133,2025-11-16,BLD301,Medium
4906,101,2025-09-26,GBX101,Low
4907,18,2025-02-19,SNS205,High
4908,92,2025-12-10,BRK501,Low
4909,146,2025-11-21,BLD301,Medium
4910,60,2025-02-23,BRK501,Critical
4911,13,2025-12-12,GEN401,High
4912,20,2025-11-14,BRK501,Low
4913,111,2025-05-02,SNS205,Medium
4914,23,2025-01-08,SNS205,Critical
4915,143,2025-07-20,SNS205,Medium
4916,75,2025-05-01,BLD301,Medium
4917,66,2025-01-27,BLD301,High
4918,91,2025-03-03,GBX101,Critical
4919,16,2025-10-09,BLD301,High
4920,108,2025-02-28,GEN401,Critical
4921,115,2025-01-17,BRK501,Low
4922,46,2025-04-02,BRK501,Medium
4923,37,2025-03-17,SNS205,Medium
4924,138,2025-08-01,GBX101,Low
4925,59,2025-04-15,BLD301,Critical
4926,85,2025-12-22,BLD301,Low
4927,130,2025-10-30,BLD301,Low
4928,114,2025-06-04,SNS205,High
4929,45,2025-03-21,GBX101,Critical
4930,129,2025-10-02,GBX101,High
4931,139,2025-02-10,GEN401,Critical
4932,87,2025-11-15,GBX101,Critical
4933,11,2025-12-23,GBX101,Low
4934,138,2025-11-27,GBX101,Medium
4935,47,2025-11-20,BLD301,High
4936,17,2025-09-25,SNS205,High
4937,100,2025-09-13,BRK501,Medium
4938,88,2025-01-04,GEN401,Critical
4939,122,2025-06-09,SNS205,Low
4940,149,2025-09-27,BLD301,Low
4941,35,2025-03-08,GBX101,High
4942,35,2025-05-07,GBX101,High
4943,40,2025-10-12,GEN401,High
4944,24,2025-08-13,GEN401,Low
4945,150,2025-11-22,GEN401,Medium
4946,84,2025-09-14,BRK501,Critical
4947,113,2025-11-15,SNS205,Medium
4948,37,2025-02-01,GEN401,Medium
4949,92,2025-01-15,SNS205,High
4950,8,2025-11-02,BRK501,Low
4951,121,2025-12-23,GEN401,Low
4952,57,2025-02-13,SNS205,Low
4953,15,2025-03-15,BRK501,Critical
4954,44,2025-01-07,BRK501,High
4955,112,2025-05-17,BRK501,High
4956,49,2025-06-15,BRK501,Medium
4957,127,2025-12-13,GBX101,Low
4958,116,2025-02-09,SNS205,Medium
4959,69,2025-03-20,GEN401,High
4960,119,2025-09-19,BLD301,Medium
4961,95,2025-07-21,SNS205,High
4962,34,2025-09-17,GEN401,Medium
4963,137,2025-04-17,BRK501,Critical
4964,17,2025-03-03,GEN401,Medium
4965,17,2025-06-24,BRK501,Critical
4966,50,2025-09-13,BRK501,Low
4967,120,2025-08-13,GEN401,High
4968,112,2025-08-21,BLD301,Medium
4969,99,2025-03-30,BRK501,High
4970,102,2025-09-26,GBX101,Low
4971,136,2025-07-24,BLD301,High
4972,57,2025-08-28,GEN401,Critical
4973,24,2025-11-10,BRK501,Medium
4974,72,2025-12-18,GBX101,Medium
4975,34,2025-09-23,SNS205,Critical
4976,74,2025-07-21,BRK501,Low
4977,89,2025-06-03,GBX101,Critical
4978,114,2025-08-23,BRK501,Critical
4979,45,2025-08-09,BRK501,Low
4980,130,2025-08-09,BRK501,Low
4981,23,2025-09-23,GEN401,High
4982,130,2025-01-11,GBX101,High
4983,41,2025-03-16,BLD301,Low
4984,99,2025-07-26,BRK501,Low
4985,33,2025-05-31,BRK501,Critical
4986,67,2025-06-13,SNS205,Critical
4987,69,2025-12-31,GEN401,Medium
4988,66,2025-03-23,GEN401,Critical
4989,3,2025-06-13,BRK501,Critical
4990,105,2025-07-16,BLD301,Critical
4991,48,2025-09-01,SNS205,Medium
4992,17,2025-12-16,BLD301,Critical
4993,144,2025-12-23,SNS205,Low
4994,24,2025-12-12,SNS205,Low
4995,13,2025-05-01,BLD301,Low
4996,128,2025-10-06,BRK501,Critical
4997,129,2025-07-03,BLD301,Medium
4998,124,2025-02-19,GEN401,Low
4999,138,2025-04-09,GEN401,Medium
5000,101,2025-06-15,BLD301,Critical
5001,27,2025-11-16,GEN401,Medium
5002,125,2025-07-27,GBX101,Critical
5003,48,2025-01-14,GBX101,High
5004,86,2025-02-16,BLD301,Medium
5005,106,2025-08-12,SNS205,Low
5006,76,2025-04-16,SNS205,Low
5007,112,2025-03-13,BRK501,Low
5008,58,2025-09-29,GBX101,High
5009,33,2025-08-28,SNS205,Low
5010,29,2025-11-01,GEN401,Critical
5011,98,2025-05-24,GEN401,High
5012,72,2025-01-19,BLD301,High
5013,149,2025-08-26,GBX101,Critical
5014,136,2025-09-14,BLD301,Low
5015,79,2025-05-19,BLD301,Medium
5016,44,2025-12-13,BLD301,Low
5017,96,2025-08-18,GEN401,High
5018,2,2025-12-13,SNS205,Critical
5019,9,2025-03-17,GBX101,High
5020,91,2025-11-11,GEN401,Medium
5021,11,2025-11-25,BRK501,Medium
5022,108,2025-12-25,BLD301,Critical
5023,32,2025-04-28,SNS205,Medium
5024,98,2025-09-06,GEN401,Critical
5025,24,2025-04-11,GBX101,Critical
5026,24,2025-07-30,SNS205,Critical
5027,53,2025-09-27,BLD301,Medium
5028,74,2025-07-03,BLD301,Medium
5029,40,2025-06-28,BRK501,High
5030,51,2025-03-10,BRK501,Critical
5031,102,2025-01-31,BLD301,Medium
5032,149,2025-05-26,GEN401,Low
5033,59,2025-11-07,SNS205,Medium
5034,95,2025-09-08,GBX101,Critical
5035,1,2025-03-10,BLD301,High
5036,88,2025-11-12,GEN401,Low
5037,101,2025-11-14,GBX101,Critical
5038,148,2025-11-07,GEN401,High
5039,12,2025-04-24,BLD301,Low
5040,82,2025-04-13,SNS205,Medium
5041,126,2025-08-25,BLD301,Low
5042,6,2025-05-11,BLD301,Critical
5043,132,2025-11-10,SNS205,High
5044,58,2025-03-13,BRK501,Low
5045,21,2025-06-13,BRK501,Low
5046,118,2025-09-18,GBX101,Medium
5047,130,2025-10-30,GEN401,Medium
5048,129,2025-05-14,GEN401,Low
5049,92,2025-04-20,GBX101,Low
5050,38,2025-08-07,BRK501,High
5051,100,2025-07-24,GBX101,High
5052,37,2025-03-17,BRK501,High
5053,27,2025-08-28,SNS205,Low
5054,122,2025-09-01,BRK501,Medium
5055,48,2025-01-19,BRK501,High
5056,85,2025-10-15,SNS205,Critical
5057,90,2025-03-23,GEN401,Medium
5058,17,2025-12-13,SNS205,High
5059,119,2025-11-05,BRK501,Low
5060,22,2025-04-24,GEN401,Low
5061,52,2025-03-27,SNS205,Critical
5062,16,2025-12-01,GEN401,Medium
5063,139,2025-06-28,SNS205,Low
5064,53,2025-10-12,SNS205,Medium
5065,140,2025-12-18,SNS205,Critical
5066,65,2025-08-14,SNS205,Critical
5067,132,2025-07-25,SNS205,High
5068,140,2025-07-01,GEN401,Medium
5069,16,2025-11-05,GEN401,Medium
5070,147,2025-12-18,GEN401,Low
5071,30,2025-08-11,SNS205,High
5072,58,2025-01-15,BRK501,High
5073,128,2025-01-12,BRK501,Critical
5074,135,2025-11-01,BLD301,Critical
5075,137,2025-09-19,SNS205,Medium
5076,21,2025-12-06,GEN401,High
5077,42,2025-05-16,BRK501,Critical
5078,95,2025-08-14,BRK501,Medium
5079,118,2025-01-24,SNS205,Low
5080,24,2025-07-16,GEN401,High
5081,84,2025-12-02,BRK501,Low
5082,108,2025-07-03,BRK501,Low
5083,92,2025-10-19,BLD301,Medium
5084,46,2025-06-16,GBX101,High
5085,102,2025-09-06,BLD301,Critical
5086,116,2025-12-11,BRK501,High
5087,138,2025-11-29,GEN401,High
5088,148,2025-04-22,BLD301,Medium
5089,92,2025-01-04,BLD301,Low
5090,73,2025-01-27,BRK501,Low
5091,130,2025-05-22,BRK501,Low
5092,132,2025-09-23,BRK501,High
5093,52,2025-11-29,GBX101,Medium
5094,20,2025-09-04,SNS205,Medium
5095,43,2025-02-07,GEN401,High
5096,43,2025-09-28,GEN401,High
5097,147,2025-05-23,BRK501,High
5098,142,2025-08-21,GEN401,Medium
5099,92,2025-01-15,GEN401,High
5100,2,2025-08-17,BRK501,Low
5101,43,2025-05-11,BRK501,Low
5102,83,2025-10-20,BLD301,Low
5103,137,2025-10-01,GEN401,High
5104,10,2025-09-19,GEN401,Critical
5105,94,2025-11-07,BLD301,High
5106,135,2025-11-04,BLD301,Medium
5107,145,2025-12-24,GEN401,Low
5108,21,2025-02-22,SNS205,Medium
5109,106,2025-02-25,BRK501,Medium
5110,95,2025-03-15,GEN401,Medium
5111,39,2025-11-01,BRK501,Medium
5112,66,2025-11-16,GEN401,High
5113,21,2025-07-25,SNS205,Low
5114,101,2025-07-21,BRK501,Medium
5115,1,2025-12-25,SNS205,Low
5116,40,2025-12-29,BLD301,Low
5117,98,2025-07-26,GEN401,High
5118,72,2025-05-15,SNS205,High
5119,121,2025-03-27,BRK501,Low
5120,114,2025-05-08,BLD301,Medium
5121,123,2025-12-09,GBX101,Critical
5122,7,2025-07-11,GEN401,Medium
5123,4,2025-11-14,BRK501,Medium
5124,131,2025-07-25,GEN401,Low
5125,69,2025-10-28,BLD301,Medium
5126,42,2025-07-25,BRK501,Critical
5127,86,2025-11-09,SNS205,Low
5128,77,2025-11-15,GBX101,High
5129,118,2025-11-18,GBX101,High
5130,92,2025-04-04,SNS205,Medium
5131,72,2025-05-18,BRK501,Low
5132,34,2025-06-04,BLD301,High
5133,127,2025-08-05,SNS205,Medium
5134,1,2025-03-10,GBX101,High
5135,118,2025-03-19,SNS205,Low
5136,65,2025-10-08,GBX101,Medium
5137,147,2025-03-04,GEN401,Medium
5138,138,2025-03-03,GEN401,Critical
5139,21,2025-10-30,GBX101,Medium
5140,61,2025-02-01,GBX101,Low
5141,54,2025-06-14,GBX101,Medium
5142,108,2025-06-09,BLD301,Critical
5143,127,2025-10-26,GBX101,Critical
5144,110,2025-06-18,BRK501,Critical
5145,147,2025-12-06,GBX101,Critical
5146,136,2025-05-29,BRK501,Medium
5147,141,2025-01-22,BLD301,High
5148,123,2025-05-20,BLD301,Medium
5149,13,2025-01-08,SNS205,Critical
5150,67,2025-02-12,BRK501,Medium
5151,147,2025-11-07,GBX101,High
5152,53,2025-01-18,GBX101,High
